day,symbol,eligible,reason,last_price,adv,history_start,history_end,sessions,dollar_volume_method,instrument_admitted,market_cap,metadata_known_at,membership_basis
2026-09-10,MU,True,admitted,1027.5059814453125,23570575688.781837,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,1101452017664,2026-09-13T19:07:20.369691+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,NFLX,True,admitted,76.05000305175781,1771051406.134257,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,322288943104,2026-09-13T19:07:20.486151+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,NVDA,True,admitted,223.6999969482422,22978454290.025394,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,5271048421376,2026-09-13T19:07:20.541350+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,ORCL,True,admitted,161.69000244140625,3007301666.9564276,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,432877174784,2026-09-13T19:07:20.552533+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,PG,True,admitted,142.64999389648438,887944570.6535575,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,337414619136,2026-09-13T19:07:20.557477+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,PLTR,True,admitted,169.50999450683594,4524008933.766649,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,401863442432,2026-09-13T19:07:20.707534+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,SMCI,False,small_or_unknown_market_cap,38.91999816894531,1776416379.1827939,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,26344310784,2026-09-13T19:07:20.745942+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,SNDK,True,admitted,1763.75,18637433371.96482,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,239153479680,2026-09-13T19:07:20.750549+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,TSLA,True,admitted,367.79998779296875,12606912947.386898,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,1443322658816,2026-09-13T19:07:20.861480+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,TSM,True,admitted,435.42999267578125,3380013849.718051,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,2246988005376,2026-09-13T19:07:20.932748+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,UBER,True,admitted,71.0999984741211,980362001.1663777,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,146390286336,2026-09-13T19:07:20.959860+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,UNH,True,admitted,393.07000732421875,1200721767.2572618,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,340269203456,2026-09-13T19:07:21.027665+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,V,True,admitted,367.5799865722656,1392771856.4251618,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,691647676416,2026-09-13T19:07:21.073699+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,WMT,True,admitted,105.84500122070312,2269357267.1912417,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,852708163584,2026-09-13T19:07:21.142965+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,XOM,True,admitted,164.25999450683594,1564846577.1735885,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,682536271872,2026-09-13T19:07:21.171450+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,AAPL,True,admitted,326.5950012207031,10037665766.38118,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,4849207869440,2026-09-13T19:07:19.364156+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,AMD,True,admitted,503.4800109863281,7561150735.187345,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,842569351168,2026-09-13T19:07:19.365309+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,AMZN,True,admitted,251.88999938964844,6579371186.592417,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,2769709432832,2026-09-13T19:07:19.367841+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,AVGO,True,admitted,360.7099914550781,7062264061.855736,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,1728006324224,2026-09-13T19:07:19.368706+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,COIN,False,small_or_unknown_market_cap,172.22999572753906,1481357579.1088479,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,46240059392,2026-09-13T19:07:19.727845+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,COST,True,admitted,902.3800048828125,1226699344.7052064,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,401246322688,2026-09-13T19:07:19.751088+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,CRM,True,admitted,243.08999633789062,3132097755.717739,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,203873566720,2026-09-13T19:07:19.756829+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,GOOGL,True,admitted,332.6700134277344,5459911220.655441,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,4139833098240,2026-09-13T19:07:19.761979+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,HOOD,True,admitted,113.33999633789062,2177759140.98635,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,101209694208,2026-09-13T19:07:19.896464+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,INTC,True,admitted,100.27999877929688,7726974189.86319,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,544151666688,2026-09-13T19:07:19.928326+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,JNJ,True,admitted,266.3599853515625,1129436816.5643477,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,640020840448,2026-09-13T19:07:19.944521+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,JPM,True,admitted,353.5400085449219,1323053474.0180252,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,946925731840,2026-09-13T19:07:19.997855+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,MA,True,admitted,565.3800048828125,1082110991.9721801,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,498616074240,2026-09-13T19:07:20.108974+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,MARA,False,small_or_unknown_market_cap,11.430000305175781,513038848.4477352,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,4627865600,2026-09-13T19:07:20.132453+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,META,True,admitted,644.3699951171875,8605908157.077765,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,1650860490752,2026-09-13T19:07:20.248934+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,MSFT,True,admitted,492.489990234375,7326744924.272406,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,3680323239936,2026-09-13T19:07:20.272286+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,MSTR,True,admitted,128.6300048828125,3025919043.8022614,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,52031979520,2026-09-13T19:07:20.321485+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,MU,True,admitted,980.0,23204975818.30839,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,1101452017664,2026-09-13T19:07:20.369691+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,NFLX,True,admitted,76.0199966430664,1771147626.2206116,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,322288943104,2026-09-13T19:07:20.486151+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,NVDA,True,admitted,218.3800048828125,22877861343.541523,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,5271048421376,2026-09-13T19:07:20.541350+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,ORCL,True,admitted,153.0500030517578,3001515175.130975,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,432877174784,2026-09-13T19:07:20.552533+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,PG,True,admitted,143.0,896832904.8016555,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,337414619136,2026-09-13T19:07:20.557477+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,PLTR,True,admitted,165.86000061035156,4380657007.947059,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,401863442432,2026-09-13T19:07:20.707534+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,SMCI,False,small_or_unknown_market_cap,37.38999938964844,1536858057.0807192,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,26344310784,2026-09-13T19:07:20.745942+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,SNDK,True,admitted,1692.8900146484375,18596324812.144722,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,239153479680,2026-09-13T19:07:20.750549+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,TSLA,True,admitted,363.6099853515625,12669580253.979996,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,1443322658816,2026-09-13T19:07:20.861480+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,TSM,True,admitted,428.239990234375,3350895275.4880676,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,2246988005376,2026-09-13T19:07:20.932748+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,UBER,True,admitted,72.56999969482422,1031679255.2903789,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,146390286336,2026-09-13T19:07:20.959860+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,UNH,True,admitted,388.3599853515625,1207118583.193666,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,340269203456,2026-09-13T19:07:21.027665+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,V,True,admitted,367.2099914550781,1395066641.3622131,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,691647676416,2026-09-13T19:07:21.073699+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,WMT,True,admitted,105.75,2233249810.791395,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,852708163584,2026-09-13T19:07:21.142965+00:00,contemporary_selected_panel_not_historical_proof
2026-09-11,XOM,True,admitted,165.24000549316406,1594756118.1019623,2026-08-13,2026-09-10,20,sum_5min_close_times_volume_proxy,True,682536271872,2026-09-13T19:07:21.171450+00:00,contemporary_selected_panel_not_historical_proof
