timestamp,quote_timestamp,price,size,reason
2026-09-14 12:33:25.530514698-04:00,2026-09-14 12:33:25.529660909-04:00,1544.91,1,inside_spread_unclassified
2026-09-14 12:33:26.069590129-04:00,2026-09-14 12:33:26.069539217-04:00,1545.01,1,inside_spread_unclassified
2026-09-14 12:33:26.069881597-04:00,2026-09-14 12:33:26.069824142-04:00,1545.06,1,inside_spread_unclassified
2026-09-14 12:33:27.170700381-04:00,2026-09-14 12:33:27.144977593-04:00,1545.17,1,inside_spread_unclassified
2026-09-14 12:33:34.128898495-04:00,2026-09-14 12:33:33.742087460-04:00,1545.25,7,inside_spread_unclassified
2026-09-14 12:33:38.837185019-04:00,2026-09-14 12:33:36.207520289-04:00,1545.17,100,inside_spread_unclassified
2026-09-14 12:34:08.214930481-04:00,2026-09-14 12:34:07.971793198-04:00,1544.935,24,inside_spread_unclassified
2026-09-14 12:34:21.979479879-04:00,2026-09-14 12:34:20.672073787-04:00,1544.515,1,inside_spread_unclassified
2026-09-14 12:34:22.659487654-04:00,2026-09-14 12:34:22.352477162-04:00,1544.15,1,inside_spread_unclassified
2026-09-14 12:34:23.483938138-04:00,2026-09-14 12:34:23.071849857-04:00,1543.955,2,inside_spread_unclassified
2026-09-14 12:34:23.483962588-04:00,2026-09-14 12:34:23.071849857-04:00,1543.955,2,inside_spread_unclassified
2026-09-14 12:34:24.373282005-04:00,2026-09-14 12:34:24.373035785-04:00,1543.51,1,inside_spread_unclassified
2026-09-14 12:34:36.019300882-04:00,2026-09-14 12:34:36.019009238-04:00,1543.015,1,inside_spread_unclassified
2026-09-14 12:34:50.925038267-04:00,2026-09-14 12:34:50.914450108-04:00,1543.46,1,inside_spread_unclassified
2026-09-14 12:35:05.692117776-04:00,2026-09-14 12:35:05.692016753-04:00,1543.27,1,inside_spread_unclassified
2026-09-14 12:35:10.815075972-04:00,2026-09-14 12:35:10.814961833-04:00,1544.03,7,inside_spread_unclassified
2026-09-14 12:35:25.558536508-04:00,2026-09-14 12:35:25.403247460-04:00,1543.09,40,inside_spread_unclassified
2026-09-14 12:35:30.921844377-04:00,2026-09-14 12:35:30.649625268-04:00,1544.45,1,inside_spread_unclassified
2026-09-14 12:35:49.302538781-04:00,2026-09-14 12:35:49.165941553-04:00,1544.68,1,inside_spread_unclassified
2026-09-14 12:36:04.097347653-04:00,2026-09-14 12:36:04.066247103-04:00,1544.46,5,inside_spread_unclassified
2026-09-14 12:36:14.920796764-04:00,2026-09-14 12:36:14.920705422-04:00,1545.21,1,inside_spread_unclassified
2026-09-14 12:36:28.335171584-04:00,2026-09-14 12:36:28.335142200-04:00,1545.15,2,inside_spread_unclassified
2026-09-14 12:36:28.335188318-04:00,2026-09-14 12:36:28.335142200-04:00,1545.15,1,inside_spread_unclassified
2026-09-14 12:36:32.813421715-04:00,2026-09-14 12:36:32.364412150-04:00,1545.325,1,inside_spread_unclassified
2026-09-14 12:36:40.314462235-04:00,2026-09-14 12:36:40.314408727-04:00,1545.87,39,inside_spread_unclassified
2026-09-14 12:36:51.520685602-04:00,2026-09-14 12:36:51.028473889-04:00,1545.55,40,inside_spread_unclassified
2026-09-14 12:36:53.368653104-04:00,2026-09-14 12:36:53.353777722-04:00,1544.83,1,inside_spread_unclassified
2026-09-14 12:37:04.238063870-04:00,2026-09-14 12:37:04.237950461-04:00,1544.8,1,inside_spread_unclassified
2026-09-14 12:37:04.238152225-04:00,2026-09-14 12:37:04.237950461-04:00,1544.8,12,inside_spread_unclassified
2026-09-14 12:37:05.585928469-04:00,2026-09-14 12:37:05.564317141-04:00,1544.93,1,inside_spread_unclassified
2026-09-14 12:37:09.747647622-04:00,2026-09-14 12:37:09.740995926-04:00,1545.045,20,inside_spread_unclassified
2026-09-14 12:37:10.091590567-04:00,2026-09-14 12:37:10.091344669-04:00,1545.485,40,inside_spread_unclassified
2026-09-14 12:37:14.228238081-04:00,2026-09-14 12:37:14.184692522-04:00,1545.51,40,inside_spread_unclassified
2026-09-14 12:37:26.616912854-04:00,2026-09-14 12:37:26.616800556-04:00,1546.5,2,inside_spread_unclassified
2026-09-14 12:37:26.616947665-04:00,2026-09-14 12:37:26.616913402-04:00,1546.5,2,inside_spread_unclassified
